ISO,Consumption_CEPH,eventCEPH,trialCEPH,year,Log_Con_CEPH,year0,ID,Pred,StdErrPred,DF,tValue,Probt,Alpha,Lower,Upper
SE,0.001679075,0,390,19.5,-5.922283688,5,25,-0.292954854,0.1224180642,25,-2.39306883,0.0245385561,0.05,-0.545079577,-0.040830131
SE,0.002507442,1,409,20.5,-5.652868217,6,25,-0.292954854,0.1224180642,25,-2.39306883,0.0245385561,0.05,-0.545079577,-0.040830131
SI,0.15628,10,170,14.5,-1.849727623,0,26,-0.257393437,0.0854907818,25,-3.010774163,0.0058837904,0.05,-0.433464998,-0.081321876
SI,0.165157453,7,170,15.5,-1.794819428,1,26,-0.257393437,0.0854907818,25,-3.010774163,0.0058837904,0.05,-0.433464998,-0.081321876
SI,0.163440541,9,170,16.5,-1.805206227,2,26,-0.257393437,0.0854907818,25,-3.010774163,0.0058837904,0.05,-0.433464998,-0.081321876
SI,0.184479782,2,170,17.5,-1.684809394,3,26,-0.257393437,0.0854907818,25,-3.010774163,0.0058837904,0.05,-0.433464998,-0.081321876
SI,0.219165284,2,170,18.5,-1.513376723,4,26,-0.257393437,0.0854907818,25,-3.010774163,0.0058837904,0.05,-0.433464998,-0.081321876
SI,0.228950729,3,170,19.5,-1.469890216,5,26,-0.257393437,0.0854907818,25,-3.010774163,0.0058837904,0.05,-0.433464998,-0.081321876
SI,0.212361312,3,170,20.5,-1.54476825,6,26,-0.257393437,0.0854907818,25,-3.010774163,0.0058837904,0.05,-0.433464998,-0.081321876
SK,0.39903,10,171,14.5,-0.916215735,0,27,-0.64425203,0.1991082046,25,-3.235688008,0.0034043103,0.05,-1.054323053,-0.234181006
SK,0.351861321,0,170,15.5,-1.041680157,1,27,-0.64425203,0.1991082046,25,-3.235688008,0.0034043103,0.05,-1.054323053,-0.234181006
